,V11-force,V12-force,V13-force,V14-force,V15-force,V16-force,V17-force,V18-force,V19-force,V20-force,V21-force,V22-force,V23-force,V24-force,V25-force,V26-force,V27-force
129,0.0,0.244658,6.0258e-15,5.84792,6.0620300000000004e-15,1.50456,0.00629039,5.39195,2.0622e-15,0.446124,2.59148,0.421159,2.02825,0.421946,7.1625,0.447279,0.484389
130,0.0,0.240424,6.85358e-15,5.97934,4.19984e-15,1.49568,0.00840421,5.4976,1.01985e-15,0.4512085,2.65438,0.42171,2.0598,0.422308,7.31948,0.451284,0.481604
131,0.0,0.251124,5.86934e-15,6.14537,4.51582e-15,1.58719,0.00956294,5.6390899999999995,2.00469e-15,0.456242,2.72187,0.422771,2.14779,0.423252,7.45441,0.455061,0.4803595
132,0.0,0.239064,1.04411e-14,6.26219,2.07098e-15,1.65979,0.0135061,5.77118,3.75875e-15,0.459077,2.78888,0.424344,2.256,0.424826,7.638065,0.458208,0.490077
133,0.0,0.255649,8.35563e-15,6.4697499999999994,3.1511605e-15,1.67655,0.0161618,5.84351,3.57585e-15,0.4620515,2.87555,0.427605,2.37619,0.426967,7.76883,0.460584,0.490985
134,0.0,0.24724849999999998,3.33431e-15,6.69421,2.51121e-15,1.770845,0.0189423,5.90179,7.75298e-15,0.463785,2.95273,0.431435,2.49055,0.429538,7.86313,0.462619,0.492012
135,0.0,0.266557,4.01425e-15,6.80208,1.78613e-15,1.8243,0.0201488,5.95705,1.63195e-15,0.464184,3.02998,0.434179,2.57447,0.43382350000000003,7.96487,0.463175,0.5070954999999999
136,0.0,0.246383,4.80656e-15,6.94274,1.38283e-14,1.90885,0.0233831,6.09108,4.22109e-15,0.464106,3.10701,0.436927,2.66222,0.438226,8.07585,0.462769,0.515827
137,0.0,0.259601,1.2604e-14,7.08342,1.0187684999999999e-14,2.01544,0.0243895,6.263625,6.11233e-15,0.4632775,3.2024049999999997,0.439531,2.73834,0.440997,8.18823,0.46196,0.519924
138,0.0,0.261343,3.40583e-15,7.17285,7.05222e-15,2.14787,0.0200001,6.4544,4.67403e-15,0.462793,3.27901,0.441779,2.85187,0.443326,8.35121,0.461047,0.5333920000000001
139,0.0,0.244755,1.65274e-15,7.34805,4.69702e-15,2.2,0.0229363,6.5775,5.256e-15,0.478394,3.35475,0.443534,2.96993,0.445073,8.668534999999999,0.460461,0.545629
140,0.0,0.272641,9.0556e-16,7.513719999999999,1.07557e-14,2.29676,0.019789,6.71774,8.70321e-16,0.512738,3.46151,0.445177,3.07845,0.446229,8.99927,0.460468,0.548119
141,0.0,0.252033,4.461145e-15,7.72228,1.065293e-14,2.38728,0.0149461,6.8301,2.75737e-15,0.565068,3.61531,0.445971,3.22769,0.446868,9.22623,0.461201,0.5527120000000001
142,0.0,0.265995,4.44284e-15,7.84213,1.93438e-15,2.48275,0.0123167,6.96819,8.94485e-15,0.593969,3.78827,0.446046,3.4332,0.44704,9.41109,0.462774,0.558158
143,0.0,0.26408849999999995,5.35065e-15,8.02903,9.06679e-15,2.60547,0.00857004,7.28562,7.18174e-15,0.63455,3.9261,0.445922,3.58381,0.446912,9.56682,0.46514,0.558802
144,0.0,0.273859,3.92078e-16,8.09445,2.16022e-14,2.69325,0.0011177093,7.55276,5.21481e-15,0.705489,4.15794,0.445701,3.85961,0.446653,9.74745,0.46982999999999997,0.553858
145,0.0,0.259519,7.71974e-16,8.2101,4.82826e-15,2.79251,0.0064349,7.74793,6.68195e-15,0.79028,4.4525,0.445486,4.09642,0.446378,9.89786,0.475049,0.558408
146,0.0,0.28386,2.29988e-15,8.34715,9.48037e-15,2.88714,0.0103119,7.90057,7.74383e-15,0.846265,4.6584,0.445497,4.26641,0.446328,10.05865,0.478491,0.562519
147,0.0,0.267889,3.68936e-15,8.43377,3.99351e-15,3.0184550000000003,0.0122766,8.09597,9.74347e-16,0.9095219999999999,4.86815,0.4463465,4.43228,0.446709,10.2123,0.481531,0.5632505
148,0.0,0.266453,5.17163e-15,8.702874999999999,2.23319e-15,3.26183,0.0152787,8.372975,5.22221e-15,0.929756,5.06877,0.448138,4.58467,0.447609,10.2869,0.483823,0.554351
149,0.0,0.283223,5.264665e-15,8.81052,4.39079e-16,3.46781,0.0156216,8.66307,1.2873e-14,0.941468,5.25135,0.450015,4.69434,0.449095,10.3747,0.485155,0.566222
150,0.0,0.271619,4.49914e-15,8.65203,5.33182e-15,3.76759,0.0183349,8.91726,9.66552e-15,0.9276985,5.43229,0.452283,4.79628,0.451186,10.4376,0.485536,0.574906
151,0.0,0.278772,1.37461e-15,8.5949,1.07895e-14,4.02849,0.0191462,9.05936,1.271475e-14,0.912269,5.62695,0.454728,4.91385,0.453741,10.5606,0.485098,0.5704830000000001
152,0.0,0.2762975,1.81037e-16,8.61027,1.15987e-15,4.16685,0.0205647,9.31635,3.80755e-15,0.886371,5.828725,0.457142,5.05391,0.4577545,10.6996,0.484166,0.573907
153,0.0,0.278045,5.49747e-15,8.74704,1.1203224999999999e-14,4.22975,0.0208728,9.52709,1.08257e-14,0.8511455,5.99273,0.45942,5.19537,0.461462,10.666350000000001,0.4824555,0.575952
154,0.0,0.268025,3.12902e-15,8.89167,1.39813e-14,4.34619,0.021927,9.803045000000001,9.68388e-15,0.81195,6.07856,0.46235400000000004,5.33733,0.463533,10.6884,0.480931,0.576345
155,0.0,0.292578,5.40441e-15,8.97459,1.04506e-14,4.41671,0.0234723,10.1406,3.03356e-15,0.787984,6.15981,0.464601,5.5345,0.465179,10.8526,0.480424,0.590406
156,0.0,0.270096,3.8776758e-15,9.12293,1.37315e-14,4.41715,0.0258967,10.3542,9.16806e-15,0.7702405,6.25307,0.465564,5.76096,0.466356,10.9048,0.480703,0.598311
157,0.0,0.283217,5.67222e-17,9.30819,6.6147e-15,4.46524,0.025998649999999998,10.5218,1.18335e-15,0.782691,6.34158,0.465959,6.0089,0.466909,10.891,0.481873,0.5966745
158,0.0,0.280683,8.99749e-16,9.51962,1.01664e-14,4.44665,0.0295752,10.7384,8.69123e-15,0.816282,6.51551,0.46579,6.20053,0.466784,11.0769,0.483973,0.593639
159,0.0,0.276642,9.6175e-15,9.6501,4.24089e-15,4.44295,0.0292742,10.981349999999999,8.92265e-15,0.831891,6.756315,0.465259,6.37444,0.466197,11.3483,0.486944,0.607318
160,0.0,0.274874,5.81479e-15,9.73928,1.27435e-15,4.38464,0.0318399,11.2101,4.31773e-15,0.8829855,7.0516,0.464589,6.545275,0.465415,11.7539,0.490484,0.6184000000000001
161,0.0,0.2727135,6.40591e-15,9.88661,1.3818745e-14,4.29949,0.0394093,11.4342,2.12583e-14,0.914539,7.26062,0.46375,6.63774,0.464669,12.1776,0.494063,0.621239
162,0.0,0.306279,1.43915e-15,10.1164,4.16461e-15,4.22729,0.0262202,11.6388,1.87257e-14,0.945982,7.39512,0.463513,6.713,0.464223,12.4268,0.497317,0.627118
163,0.0,0.297372,4.86233e-15,10.36575,6.83205e-15,4.1340699999999995,0.0295973,11.7852,6.37764e-15,0.9852045,7.56596,0.463917,6.73972,0.464242,12.7403,0.5007695,0.6501790000000001
164,0.0,0.358316,2.93311e-15,10.6887,1.07366e-14,4.08583,0.0278008,12.0446,7.7259e-15,1.01939,7.84792,0.464757,6.80582,0.464791,13.1942,0.502477,0.630663
165,0.0,0.268441,8.39018e-15,10.7803,8.8101e-15,4.04229,0.0307856,12.2605,1.77232e-14,1.03054,8.09677,0.466025,6.82509,0.465907,13.5319,0.502505,0.610747
166,0.0,0.335204,1.55846e-15,11.0479,1.45766e-14,4.048114999999999,0.0311021,12.5142,8.5623e-16,1.0177399999999999,8.437055,0.467677,6.82349,0.46748,13.7154,0.501748,0.607808
167,0.0,0.277738,1.62813e-15,11.0785,2.81155e-15,4.03631,0.0275004,12.74,7.39351e-15,0.982417,8.86014,0.469651,6.86105,0.469467,13.8644,0.500319,0.5869835
168,0.0,0.286323,1.46059e-15,10.2398,1.17134e-14,4.05844,0.0294612,12.8447,8.28804e-13,0.974738,9.05077,0.4729565,7.01168,0.471786,14.115300000000001,0.49855,0.574497
169,0.0,0.306066,3.40384e-15,10.7105,4.469135e-15,4.07459,0.0274062,13.086,4.02163e-10,0.9467435,9.20086,0.476246,7.21915,0.4755105,14.1667,0.496873,0.586413
170,0.0,0.288692,6.438215e-15,10.7937,9.27664e-15,4.1002600000000005,0.0799486,13.34375,3.39098e-07,0.936031,9.35698,0.478067,7.683635000000001,0.478871,14.1683,0.495591,0.5889059999999999
171,0.0,0.265551,4.24359e-15,10.89635,1.30764e-14,4.15401,0.117149,13.5489,1.91375e-05,0.933422,9.42923,0.479368,8.16342,0.480394,13.522,0.494946,0.592982
172,0.0,0.290352,6.49727e-15,10.4156,1.74072e-14,4.18565,0.185033,13.0743,0.000108105,0.936909,9.46064,0.480127,8.51155,0.481204,13.4229,0.4956975,0.61561
173,0.0,0.325184,7.11276e-15,10.7683,1.283335e-14,3.61243,0.211166,12.4706,0.000201125,0.948854,9.5005,0.480381,8.85141,0.481355,13.0698,0.498151,0.611496
174,0.0,0.225032,7.2547e-16,9.64036,5.92251e-15,3.35086,0.311009,12.4404,0.00024202,0.974107,9.700985,0.48016,9.06443,0.48095,10.7686,0.500838,0.622969
175,0.0,0.306571,5.17845e-15,9.79424,1.54191e-14,3.34705,0.386883,12.9,0.000425917,1.002,9.77014,0.479533,9.14782,0.480084,9.7095,0.504116,0.629197
176,0.0,0.363961,1.96075e-17,10.1104,2.17201e-15,3.45153,0.481975,12.794599999999999,0.0004949885,1.059475,9.71753,0.4780295,9.17397,0.478907,8.20811,0.507529,0.6774175
177,0.0,0.317412,5.53741e-15,10.1297,6.019295e-15,3.22211,0.526543,12.531,6.47918e-05,1.08785,9.88896,0.47643,9.07991,0.47766,8.9652,0.51073,0.713824
178,0.0,0.338333,4.10381e-15,10.3955,3.78301e-15,3.73005,0.59211,12.7373,2.19069e-05,1.08459,10.1555,0.475707,8.94745,0.47666,7.64134,0.513322,0.695349
179,0.0,0.3386675,3.73437e-15,11.6558,9.82111e-15,3.83577,0.698082,12.7293,0.000347296,1.059185,10.3823,0.475465,8.93633,0.476113,9.66238,0.514866,0.714587
180,0.0,0.289183,4.37567e-16,10.2368,1.48788e-15,3.70951,1.02153,12.9192,0.000244831,1.02037,10.5751,0.475808,8.99865,0.476175,10.4392,0.515169,0.7254555
181,0.0,0.328142,8.2359e-15,10.844,1.2143645e-14,4.41126,1.38884,13.2701,0.00020067,0.998955,11.07535,0.476765,9.01077,0.476958,11.3244,0.514369,0.726404
182,0.0,0.32129,3.44952e-15,11.7925,1.36155e-14,4.36055,1.95683,13.3922,0.00211962,0.960286,11.5642,0.478202,9.02971,0.478391,12.075050000000001,0.5117925,0.736905
183,0.0,0.257193,1.20118e-14,10.1804,9.70632e-15,4.26108,2.38797,13.576,0.000448862,0.909353,12.0463,0.48097900000000005,9.319205,0.480299,14.1418,0.508699,0.736912
184,0.0,0.318373,2.81843e-15,11.812,4.63892e-15,5.01901,2.5919,13.9201,0.00142344,0.860599,12.5227,0.484002,9.75305,0.482537,15.0804,0.506758,0.68695
185,0.0,0.251742,1.25272e-15,10.8057,9.341060000000001e-15,4.69038,2.65974,14.0404,0.0005341215,0.8187745,12.4807,0.485873,10.1972,0.484834,16.3182,0.50524,0.689472
186,0.0,0.25171,1.2906e-15,11.39175,9.77359e-15,5.035270000000001,2.72492,14.34185,0.00718308,0.800146,10.4774,0.487579,10.6986,0.48787349999999996,17.3422,0.50436,0.6821575
187,0.0,0.293479,6.7387e-15,11.757,1.16447e-14,5.55951,2.73048,14.6553,0.00337308,0.811792,10.1469,0.488979,11.0588,0.490233,15.28,0.504395,0.651315
188,0.0,0.2737855,2.93574e-15,11.7533,4.9952e-15,5.34547,2.70564,14.8045,0.0112985,0.835261,9.473379999999999,0.489891,11.3316,0.491026,15.1364,0.505484,0.684065
189,0.0,0.292821,5.31579e-15,11.671,1.1880629999999999e-14,5.57743,2.62484,14.7627,0.0153921,0.8878805000000001,8.06238,0.490153,11.4385,0.490987,12.41665,0.507521,0.7250565
190,0.0,0.291621,3.3341e-17,12.8204,4.28831e-16,5.92669,2.52163,14.9691,0.0159587,0.95975,7.29111,0.4892185,11.4495,0.490148,10.2086,0.510273,0.840983
191,0.0,0.288397,1.680117e-15,11.6988,5.52009e-15,5.58611,2.36497,14.79855,0.0243808,0.999262,9.43402,0.487281,11.497,0.488693,10.3365,0.5150475000000001,1.01436
192,0.0,0.340478,3.78661e-15,12.2194,1.4759e-14,5.844165,2.10276,14.916,0.0254297,1.07873,10.0325,0.485684,11.5142,0.486878,8.92359,0.51942,1.26334
193,0.0,0.325389,3.91832e-15,12.01545,3.19078e-15,6.18214,1.83279,14.5378,0.0379108,1.16564,10.3288,0.484208,11.5634,0.485105,8.97972,0.521441,1.46777
194,0.0,0.301,3.07696e-16,13.1588,6.17072e-15,5.65605,1.38843,14.5819,0.041071449999999995,1.2,9.37683,0.483052,11.66265,0.483696,9.30499,0.522481,1.65743
195,0.0,0.32515,4.05052e-15,12.5682,5.67234e-15,6.152895,1.02665,14.4727,0.0542751,1.2454800000000001,11.08755,0.482335,11.9413,0.482824,9.56069,0.522455,1.84503
196,0.0,0.281609,2.31182e-15,12.7914,5.15704e-15,6.24096,0.857133,14.70625,0.0594864,1.25052,11.2583,0.482157,12.2373,0.482608,11.222349999999999,0.52134,2.06883
197,0.0,0.34524449999999995,1.47483e-15,12.9607,8.69858e-15,6.0128,0.74003,15.16,0.0653902,1.24514,12.8608,0.4831685,12.6536,0.483159,13.3941,0.51929,2.20991
198,0.0,0.321799,1.42174e-15,13.0036,4.66083e-15,6.364739999999999,0.620758,12.8355,0.0692997,1.239825,14.3918,0.48521,13.17,0.484361,14.5792,0.516632,2.2514
199,0.0,0.385,2.055101e-15,13.9132,1.05827e-14,6.16634,0.597053,13.5202,0.077181,1.27644,13.2352,0.487083,13.7506,0.486078,16.3413,0.513842,2.10823
200,0.0,0.365312,5.5712e-15,13.3388,1.19014e-14,6.24957,0.5453034999999999,12.7718,0.0861713,1.29731,12.7009,0.489172,14.46485,0.488197,17.1621,0.510565,1.8192
201,0.0,0.397838,8.01086e-16,13.85505,7.23521e-15,6.48282,0.52355,12.65745,0.0862304,1.337755,12.9375,0.491197,15.1496,0.490495,16.8111,0.509014,1.62725
202,0.0,0.36506,7.99619e-16,14.6927,4.83838e-15,6.352385,0.488369,15.2667,0.0992188,1.37344,12.1119,0.492914,15.4373,0.4927,18.374,0.509236,1.35534
203,0.0,0.4611485,1.87435e-15,14.6352,1.85281e-14,6.51436,0.505503,12.2052,0.050108055000000006,1.41055,12.1572,0.494143,15.613,0.49499899999999997,17.3615,0.510381,1.07289
204,0.0,0.445073,1.37584e-15,14.1341,6.97032e-15,6.42488,0.487599,9.00737,0.0577034,1.45802,13.4523,0.494784,15.6916,0.495816,16.7375,0.512377,0.96802
205,0.0,0.478421,1.20415e-14,15.1528,8.047925e-15,6.769209999999999,0.649813,0.0595327,0.0381658,1.57243,13.137,0.494122,15.73915,0.49525,13.7782,0.515045,0.9014165000000001
206,0.0,0.452816,8.28789e-15,14.3951,1.11133e-14,6.96671,0.737306,9.2378,0.10489,1.6799,14.1519,0.492966,15.4922,0.493981,12.974,0.518049,0.918626
207,0.0,0.494681,3.47769e-15,15.1555,1.76019e-14,6.93936,0.9546304999999999,2.19466,0.140606,1.73861,13.5681,0.491349,15.5381,0.492215,11.5886,0.521051,1.08377
208,0.0,0.7917915,2.24456e-15,14.57895,6.69914e-15,7.3869299999999996,1.24504,12.8507,0.274235,1.7997999999999998,11.96875,0.489381,15.5382,0.490149,11.1455,0.523571,1.47857
209,0.0,1.76882,3.89654e-15,15.3822,1.079733e-14,7.62327,1.46375,3.20896,0.4011015,1.83411,11.2524,0.487337,15.6542,0.495203,11.6132,0.52518,1.90987
210,0.0,2.4297,8.60574e-16,16.6651,1.41993e-14,7.51737,1.61255,10.7814,0.601601,1.82974,13.9956,0.485626,15.8298,0.60315,11.48685,0.5252155000000001,2.27176
211,0.0,2.84866,5.23227e-15,17.6607,1.35442e-14,7.82897,1.81518,5.863989999999999,0.71293,1.8650449999999998,12.6406,0.48946500000000004,16.0847,0.774453,4.11528,0.522953,2.53492
212,0.0,2.98172,1.81441e-15,17.8845,1.08997e-14,8.04648,2.293895,0.726763,0.741762,1.87212,13.4313,0.531483,16.3409,1.03493,4.93936,0.520326,2.786735
213,0.0,2.9452249999999998,4.2020250255684e-07,18.4983,1.3089215e-14,8.07878,2.72272,11.7653,0.832454,1.84443,12.709,0.586282,16.7361,1.28426,0.800041,0.517414,2.88396
214,0.0,2.69612,0.000106424,18.0453,2.58885e-15,8.496099999999998,3.07609,4.53297,1.01419,1.785895,15.345400000000001,0.707594,17.43825,1.5839750000000001,1.23077,0.514545,2.74331
215,0.0,2.59883,0.000848481,17.834,4.60246e-15,8.68876,3.32644,5.70982,1.216765,1.78262,15.8269,0.805858,18.2284,1.97065,1.41792,0.512,2.3975049999999998
216,0.0,2.49827,0.00203625,17.8976,1.25136e-15,8.90825,3.65113,4.93881,1.38604,1.78985,15.6237,0.971312,18.5089,2.24443,0.443734,0.510125,1.97633
217,0.0,2.34168,0.00302956,17.8701,1.1464425e-14,9.01509,4.01981,12.1285,1.38191,1.8181699999999998,18.130049999999997,1.1366,18.7582,2.53769,2.4159785,0.509235,1.59396
218,0.0,2.378335,0.0053123,18.3058,9.55479e-15,9.01433,4.36936,5.43634,1.46703,1.90843,18.0281,1.24958,19.21425,2.65601,7.29977,0.509442,0.928044
219,0.0,2.29114,0.0077217,18.7974,3.53538e-15,8.96663,4.63125,10.1049,1.37039,1.96632,18.9624,1.38334,19.3777,2.52349,4.41832,0.5118739999999999,0.44247
220,0.0,2.0505,4.02675e-05,11.96455,9.46778e-15,9.15421,4.76706,6.6704,1.52731,2.0148,18.70245,1.49144,19.5867,2.32378,9.96261,0.515705,0.21601
221,0.0,2.07272,0.00607759,0.307553,4.5477290000000004e-15,9.169905,4.85143,9.32254,1.52167,2.1419550000000003,19.15,1.54204,19.7757,2.02006,12.771,0.518517,0.12811250000000002
222,0.0,2.14278,0.0231959,19.1755,1.48865e-14,9.04143,4.90292,8.924005,1.554545,2.26673,20.698,1.4755,19.970799999999997,1.78964,14.7641,0.521038,0.237907
223,0.0,2.34533,0.043681300000000006,2.23532,1.59151e-14,9.29424,4.79972,9.30995,1.62153,2.38375,20.6882,1.38825,20.5186,1.3412,21.9838,0.52297,0.606049
224,0.0,2.5675,0.0677121,19.8274,1.43529e-14,9.303059999999999,4.71167,3.39346,1.66967,2.5474300000000003,20.0871,1.28077,20.6025,0.861112,13.345600000000001,0.523994,1.0547
225,0.0,2.87189,0.0807309,3.46492,5.63795e-15,9.08606,4.7059,14.3708,1.71935,2.75345,20.8116,1.17635,20.8498,0.56876,10.6952,0.523875,1.67601
226,0.0,3.17295,0.090964,10.19799,9.83221e-15,9.42152,4.58136,0.241168,1.73411,2.79815,18.7243,1.0105835,21.4677,0.377997,8.6911,0.522593,2.42556
227,0.0,3.790255,0.103258,6.71717,2.34471e-15,9.32394,4.51893,8.526885,1.85881,2.910815,19.7797,0.867344,22.068,0.288696,4.24001,0.520298,2.8718
228,0.0,4.27553,0.120559,19.3976,5.75424e-15,9.15163,4.38416,12.2623,2.2167250000000003,2.9859,21.0825,0.813832,22.4352,0.423013,4.01635,0.517175,3.482885
229,0.0,4.4196,0.134595,1.19002,3.876145e-15,9.4942,4.35613,7.22124,2.49384,3.03703,21.0308,0.779379,22.7204,0.58241,2.75102,0.512094,4.00794
230,0.0,4.65053,0.140833,18.3874,4.67164e-15,9.411235,4.27921,12.253,2.71745,3.10421,20.79815,0.794766,23.142249999999997,0.76666,0.487827,0.507886,4.12029
231,0.0,4.61017,0.155119,5.40922,1.40653e-14,10.1848,4.39373,8.178925,2.83132,3.14384,19.5414,0.8869724999999999,23.2212,1.07795,0.9890939999999999,0.506255,3.896975
232,0.0,4.52706,0.167628,11.1538,6.34394e-15,10.976,4.38546,13.127,2.98043,3.06257,20.9333,1.03393,23.3597,1.4371049999999999,2.8587,0.505682,3.65703
233,0.0,4.44776,0.16610049999999998,10.6471,2.8239974999999998e-15,11.5438,4.55878,5.40965,3.00314,3.0740600000000002,21.424149999999997,1.15315,23.4292,1.85301,0.815853,0.506083,3.41057
234,0.0,4.31364,0.178756,15.0855,7.18503e-16,12.37705,4.57411,12.8599,3.0869600000000004,3.11773,23.0553,1.25011,23.403,1.99826,3.14237,0.507356,3.080495
235,0.0,4.34829,0.169933,7.92776,2.96286e-15,12.7612,4.8065,6.18053,3.10596,3.22527,23.056,1.30085,23.567749999999997,2.06546,6.29258,0.509339,2.73391
236,0.0,4.296335,0.167206,18.3306,7.89207e-15,12.9923,4.92097,9.89732,3.04941,3.29891,24.3358,1.3634300000000001,24.1351,1.97436,5.60414,0.51181,2.60186
237,0.0,4.28839,0.166348,5.56035,5.78765e-15,13.4927,5.10368,9.86704,3.05257,3.554135,27.2849,1.45647,23.958,1.86214,9.6156,0.514434,2.2496549999999997
238,0.0,4.2147,0.16578199999999998,13.8172,2.72944e-15,13.985,5.534515,9.35762,2.96735,3.62773,26.392,1.50875,24.1798,1.64673,9.9246,0.5173945,2.04512
239,0.0,4.10955,0.180504,9.90045,8.56471e-15,14.3362,5.81146,8.67285,2.67089,3.67316,25.198700000000002,1.56797,25.0448,1.40462,10.7319,0.529477,2.02394
240,0.0,4.12476,1.15787,15.1722,1.32371e-14,14.705549999999999,6.20405,10.3886,2.654055,3.78669,26.3873,1.56675,25.8393,1.0977899999999998,11.6687,0.731907,2.13306
241,0.0,4.07783,1.96815,9.52741,1.58827e-14,14.9462,6.36695,9.638275,2.6301,3.92377,26.2601,1.512085,26.3148,0.990742,7.13394,1.0146,2.55163
242,0.0,4.13383,2.52713,17.665,3.76726e-15,14.8115,6.72262,7.42289,2.43076,4.02791,25.66005,1.48961,27.1488,0.966358,5.90841,1.60207,2.97731
243,0.0,4.38493,2.983105,11.9366,7.18778e-15,14.54705,6.86966,12.236,2.43715,4.245995000000001,25.7061,1.53805,27.94105,1.04201,4.02101,1.99679,3.28483
244,0.0,4.7207550000000005,3.06996,17.088250000000002,2.73515e-15,13.7377,7.0467,8.07027,2.3241,4.33161,25.2499,1.59308,28.3686,1.29203,6.36828,2.35479,3.78046
245,0.0,5.13269,2.99902,19.6703,3.595595e-15,13.407,7.13832,11.9985,2.36101,4.40956,25.5461,1.66032,28.3894,1.56041,0.8090335,2.9072,4.28803
246,0.0,5.49443,2.89837,19.0163,2.56309e-15,12.86335,7.18577,9.697845000000001,2.33538,4.522435,26.39845,1.79437,28.4843,1.97952,0.43589,3.18449,4.73546
247,0.0,5.61002,2.6958,16.5705,1.74544e-15,12.4552,7.31405,9.66597,2.52865,4.65569,27.9345,1.88597,28.20375,2.83621,5.27806,3.47549,5.43593
248,0.0,5.79286,2.4957599999999998,21.091,5.45552e-15,12.2297,8.703735,10.6441,2.46169,4.70573,27.6639,1.91695,28.4857,3.63378,1.80811,3.49838,5.97414
249,0.0,6.148540000000001,2.36128,19.0821,4.759385999999999e-15,11.574300000000001,10.0673,11.3413,2.73539,4.920655,26.926099999999998,1.89897,28.369,3.9608,8.28148,3.06643,6.10998
250,0.0,6.35441,2.26688,22.329050000000002,7.50676e-16,11.2859,10.6825,11.4422,2.90432,5.17704,28.3013,1.85743,28.2469,4.09327,8.97814,2.04397,6.05368
251,0.0,6.66698,2.03706,24.649,2.52833e-15,11.4036,11.0248,12.4555,2.97578,5.16968,28.3091,1.77407,28.5268,4.13786,10.2747,1.07253,6.15889
252,0.0,6.66998,1.92553,20.3665,3.9851e-15,11.2267,11.3039,13.7513,3.3282100000000003,5.36316,24.4185,1.62831,29.03215,4.1235,10.497015000000001,0.424861,6.24806
253,0.0,7.254295,1.80233,21.377,6.32022e-15,11.154250000000001,11.4375,11.1855,3.8238,5.60057,17.4465,1.49647,29.809,4.15478,10.0724,0.140052,6.212375
254,0.0,8.31822,1.83412,21.9568,2.56804e-15,11.2311,11.9604,15.8457,3.96855,5.92725,16.6921,1.32907,30.8044,4.23119,7.82609,0.574658,6.06523
255,0.0,9.07163,2.05677,21.0506,7.94136e-15,11.1381,12.3418,12.812249999999999,4.20441,6.12791,12.56877,1.17828,31.6855,3.876925,11.9138,0.753877,5.95112
256,0.0,9.52741,2.18623,22.5009,2.21969e-15,11.7955,12.839,12.5942,4.67765,6.283875,10.4383,1.07434,32.55095,3.20089,8.38675,0.813605,5.644165
257,0.0,9.71002,2.59617,23.20415,2.3627400000000002e-15,12.2854,13.282250000000001,13.5557,4.71018,6.38106,8.91363,1.040105,33.4357,2.87004,8.32193,0.34749949999999996,5.45413
258,0.0,9.835645,3.100535,24.5403,8.46447e-15,12.4502,13.4224,12.1181,5.160825,6.48069,10.40949,1.10125,33.7067,2.75734,4.19147,1.05876,5.46478
259,0.0,9.81032,3.6264,26.894,1.84025e-14,12.709,13.4135,14.4597,5.68354,6.609825,8.99193,1.19726,34.068,2.8508,5.53245,1.92617,5.52198
260,0.0,10.9775,3.92437,27.3641,8.85757e-15,13.2191,13.2191,12.4694,5.99309,7.01152,19.0014,1.35864,34.57725,3.12569,6.74806,2.76414,5.89925
261,0.0,13.2853,4.24554,26.8912,1.0413879999999999e-14,13.1203,12.6431,15.585,6.09796,6.97193,18.723950000000002,1.60503,34.5541,3.48342,11.254,3.37151,6.33925
262,0.0,15.241,4.47489,30.1168,1.05751e-13,13.33605,11.986799999999999,12.3878,6.60328,6.935155,23.6585,2.1354100000000003,34.284,3.898675,11.2843,3.68137,6.52117
263,0.0,16.345,4.316435,30.03455,2.22635e-12,13.5427,11.5886,13.704,6.6526499999999995,6.99914,26.9384,2.78379,34.397,4.55138,13.5114,3.76254,6.520375
264,1.03561e-08,16.3068,4.14701,34.7031,9.627915e-13,13.4442,11.3316,14.151299999999999,6.9235,7.01894,29.1963,3.32387,34.2076,5.12073,16.6996,3.59614,6.78939
265,4.48655e-09,15.9912,3.91315,32.8258,0.00425736,14.076250000000002,10.9349,12.7994,6.76564,7.155995000000001,30.7869,3.84333,34.6237,5.80679,19.274250000000002,3.10803,7.13481
266,3.40797e-10,16.370199999999997,3.69966,39.241,0.00776042,13.8496,10.57665,16.0691,6.74797,7.53356,28.7309,4.35789,35.1941,6.2568,24.8463,2.45741,7.49956
267,1.1776e-09,16.5971,3.50513,35.8869,0.018372199999999998,14.4935,10.0923,13.9857,6.89321,7.63067,29.558,5.058,35.834,6.61852,25.0225,1.83404,7.37524
268,6.08165e-10,17.5881,3.263025,40.60535,0.0330682,15.099699999999999,9.99167,15.3847,7.21257,7.79142,30.6899,5.77845,36.3724,6.90631,22.2217,0.9389265,7.13574
269,9.55021e-11,18.3794,2.94163,43.6912,0.0485509,15.9265,9.78475,15.6431,6.948425,7.98555,23.4984,6.19781,37.6115,6.98974,19.5148,0.423062,6.793445
270,9.94087e-05,19.6992,2.77132,43.5601,0.07362315,16.7521,9.5129,15.5742,7.12726,8.19001,20.150199999999998,6.51336,38.668,7.158379999999999,19.7729,0.531596,6.6929
271,0.00781385,20.609900000000003,2.74356,45.5366,0.0916996,18.4459,9.6141,15.764,7.0087,8.51582,23.5979,6.7782,39.3632,7.46718,18.5007,0.900289,6.74137
272,0.0255741,21.0537,2.45133,48.6229,0.0912941,20.0631,9.88235,17.1344,7.10747,8.802595,20.2347,6.878875,40.5328,7.62931,17.0687,1.58845,6.863995
273,0.0490169,21.3547,2.31485,46.7848,0.10292,20.7982,9.95542,17.178350000000002,6.90688,9.2568,19.8032,6.73247,41.44445,7.76705,16.0906,3.104445,6.90293
