Time(s),Force(N),RF3/RF3/Dail/186983
0,0
4.67539e-06,0.00147352
9.39701e-06,0.0036181
1.41186e-05,0.00672333
1.88402e-05,0.0108849
2.35618e-05,0.0161754
2.82835e-05,0.0224113
3.28721e-05,0.0291571
3.74432e-05,0.0363321
4.19451e-05,0.0435377
4.6625e-05,0.0507691
5.13081e-05,0.0573875
5.59968e-05,0.0631452
6.0692e-05,0.0678278
6.53082e-05,0.0712586
6.98101e-05,0.0735931
7.44405e-05,0.0753245
7.91324e-05,0.0767351
8.38464e-05,0.0781057
8.83504e-05,0.0797456
9.28523e-05,0.082069
9.73542e-05,0.085352
0.000101856,0.089724
0.000106466,0.0953358
0.000111187,0.101974
0.000115909,0.109049
0.00012063,0.116124
0.000125352,0.12288
0.000130074,0.128977
0.000134688,0.134058
0.00013919,0.138069
0.000143909,0.141258
0.000148631,0.14352
0.000153352,0.144939
0.000158074,0.145898
0.000162795,0.146853
0.000167517,0.148297
0.000172239,0.150574
0.00017696,0.153953
0.000181682,0.158425
0.000186403,0.163702
0.000191125,0.169706
0.000195847,0.176208
0.000200568,0.182747
0.00020529,0.18894
0.000210012,0.194513
0.000214733,0.199113
0.000219455,0.202586
0.000224176,0.204969
0.000228898,0.206455
0.00023362,0.207384
0.000238341,0.208105
0.000243063,0.209058
0.000247784,0.210542
0.000252506,0.212729
0.000257228,0.215831
0.000261949,0.220018
0.000266671,0.225133
0.000271392,0.230823
0.000276114,0.236799
0.000280836,0.242647
0.000285557,0.248017
0.000290279,0.252689
0.000295001,0.25653
0.000299722,0.259441
0.000304444,0.261392
0.000309165,0.262594
0.000313887,0.263246
0.000318609,0.263666
0.00032333,0.264274
0.000328052,0.265538
0.000332773,0.267766
0.000337495,0.27095
0.000342217,0.274976
0.000346938,0.279645
0.00035166,0.284696
0.000356381,0.2899
0.000361103,0.295043
0.000365825,0.299826
0.000370546,0.303908
0.000375268,0.307107
0.00037999,0.309441
0.000384711,0.310908
0.000389433,0.311667
0.000394154,0.3121
0.000398876,0.312527
0.000403598,0.313219
0.000408319,0.314439
0.000413041,0.316361
0.000417762,0.319091
0.000422484,0.322637
0.000427206,0.326903
0.000431927,0.331597
0.000436649,0.336313
0.000441371,0.340709
0.000446092,0.344636
0.000450814,0.348024
0.000455535,0.350717
0.000460257,0.352694
0.000464979,0.353973
0.0004697,0.354638
0.000474422,0.354884
0.000479143,0.355057
0.000483865,0.355511
0.000488587,0.356513
0.000493308,0.358273
0.00049803,0.360855
0.000502751,0.364085
0.000507473,0.367701
0.000512195,0.371551
0.000516916,0.375505
0.000521638,0.379365
0.00052636,0.382877
0.000531081,0.38588
0.000535803,0.388199
0.000540524,0.389765
0.000545246,0.390717
0.000549968,0.391203
0.000554689,0.391397
0.000559411,0.391502
0.000564132,0.391832
0.000568854,0.392601
0.000573576,0.393902
0.000578297,0.395871
0.000583019,0.398531
0.000587741,0.401703
0.000592462,0.405173
0.000597184,0.40869
0.000601905,0.411947
0.000606627,0.414816
0.000611349,0.417284
0.00061607,0.419308
0.000620792,0.420824
0.000625513,0.42176
0.000630235,0.422133
0.000634957,0.422132
0.000639678,0.421988
0.0006444,0.421946
0.000649121,0.422308
0.000653843,0.423252
0.000658565,0.424826
0.000663286,0.426967
0.000668008,0.429538
0.00067273,0.432362
0.000677451,0.435285
0.000682173,0.438226
0.000686894,0.440997
0.000691616,0.443326
0.000696338,0.445073
0.000701059,0.446229
0.000705781,0.446868
0.000710502,0.44704
0.000715224,0.446912
0.000719946,0.446653
0.000724667,0.446378
0.000729389,0.446328
0.00073411,0.446709
0.000738832,0.447609
0.000743554,0.449095
0.000748275,0.451186
0.000752997,0.453741
0.000757719,0.456449
0.00076244,0.45906
0.000767162,0.461462
0.000771883,0.463533
0.000776605,0.465179
0.000781327,0.466356
0.000786048,0.466909
0.00079077,0.466784
0.000795491,0.466197
0.000800213,0.465415
0.000804935,0.464669
0.000809656,0.464223
0.000814378,0.464242
0.0008191,0.464791
0.000823821,0.465907
0.000828543,0.46748
0.000833264,0.469467
0.000837986,0.471786
0.000842708,0.474277
0.000847429,0.476744
0.000852151,0.478871
0.000856872,0.480394
0.000861594,0.481204
0.000866316,0.481355
0.000871037,0.48095
0.000875759,0.480084
0.000880481,0.478907
0.000885202,0.47766
0.000889924,0.47666
0.000894645,0.476113
0.000899367,0.476175
0.000904089,0.476958
0.00090881,0.478391
0.000913532,0.480299
0.000918253,0.482537
0.000922975,0.484834
0.000927697,0.48695
0.000932418,0.488797
0.00093714,0.490233
0.000941861,0.491026
0.000946583,0.490987
0.000951305,0.490148
0.000956026,0.488693
0.000960748,0.486878
0.00096547,0.485105
0.000970191,0.483696
0.000974913,0.482824
0.000979634,0.482608
0.000984356,0.483159
0.000989078,0.484361
0.000993799,0.486078
0.000998521,0.488197
0.00100324,0.490495
0.00100796,0.4927
0.00101269,0.49446
0.00101741,0.495538
0.00102213,0.495816
0.00102685,0.49525
0.00103157,0.493981
0.00103621,0.492215
0.00104071,0.490149
0.00104521,0.495203
0.0010497,0.60315
0.0010542,0.774453
0.00105869,1.03493
